ID	NAME
718379417664	إبراهيم بن أحمد بن غانم بن علي بن الشيخ جمال الدين أبي الغنائم غانم بن علي البرهان بن النجم المقدسي شيخ الخانقاه الصلاحي...
425726050368	إبراهيم بن أحمد بن غنام البعلي المدني أحد مؤذنيها المقرىء والد أحمد ومحمد الآتيين ويعرف بابن علبك ولد بالمدينة ونشأ بها ...
962651488326	إبراهيم بن أحمد بن محمد بن إبراهيم بن هلال بن تميم بن سرور المحدث برهان الدين أبو إسحاق بن الحافظ الشهاب أبي محمود المقد...
950701916231	إبراهيم بن أحمد بن محمد بن أحمد بن أبي عريان التونسي شيخ الكتبة في قطره مات بمكة بعيد المغرب من ليلة الأحد ثاني رمضان سن...
123291566152	إبراهيم بن أحمد بن محمد بن أحمد البرهان بن الخواجا جهان بن قاوان أخو الشيخين محمد وحسين الآتيين وهو الأصغر سبط الشريف شم...
533062484041	إبراهيم بن أحمد بن محمد بن خضر بن مسلم الدمشقي الصالحي الحنفي المذكور أبوه في التي قبلها . ولد في رمضان سنة أربع وأربعين...
333497499718	إبراهيم بن أحمد بن محمد بن عبد الحميد الفيومي الأزهري الشافعي ويعرف بشردمة سمع معنا على بعض الشيوخ بل ومني في الامالي وغ...
524996837451	إبراهيم بن أحمد بن محمد بن عبد الله برهان الدين بن الشيخ أبي العباس المغربي التلمساني الاصل التونسي المكي والد عبد الله ...
322835578963	إبراهيم بن أحمد بن محمد بن محمد بن أبي الخير محمد بن فهد الهاشمي المكي في ابن أبي بكر بن محمد .
884100563028	إبراهيم بن أحمد بن محمد بن محمد بن محمد بن محمد الأديب برهان الدين أبو محمد ابن العلامة جلال الدين أبي الطاهر بن الشمس أ...
755503202388	إبراهيم بن أحمد بن محمد بن محمد بن محمد برهان الدين المصري الأصل المدني الشافعي أخو الشمس محمد الآتي وهذا أصغر ويعرف كل ...
848432201817	إبراهيم بن أحمد بن محمد بن محمد بن وفا أبو المكارم بن الشهاب القاهري الشاذلي المالكي أخو أبي الفضل عبد الرحمن وأبي الفتح...
141004111966	إبراهيم بن أحمد بن محمد البلالي الدمياطي الأزهري الشافعي . ولد تقريبا سنة سبع وخمسين وثمانمائة واشتغل ولازم البدر المارد...
113976016991	إبراهيم بن أحمد بن محمد الحتاتي بضم المهملة ومثناتين أبو أحمد التاجر الآتي عام مدولب مقبل على شأنه . مات في ربيع الأول س...
777670099041	إبراهيم بن أحمد بن ناصر بن خليفة بن فرح بن عبد الله بن يحيى بن عبد الرحمن البرهان أبو إسحاق بن الشهاب أبي العباس المقدسي...
352468336744	إبراهيم بن أحمد بن وفاء . في ابن أحمد بن محمد بن محمد بن وفاء .
161291960429	إبراهيم بن أحمد بن يوسف بن محمد برهان الدين بن القاضي الشهاب أبي العباس بن قاضي الجماعة الجمال أبي المحاسن الدمشقي الحنف...
993643200622	إبراهيم بن أحمد بن يوسف القدسي الأصل ثم الدمشقي التاجر ممن سمع مني بمكة في ربيع الأول سنة ثلاث وتسعين المسلسل .
683218567279	إبراهيم بن أحمد بن يونس برهان الدين أبو اسحاق بن الفاضل شهاب الدين الغزي الأصل الحلبي الشافعي نزيل المدرسة الشرفية بحلب ...
766827823227	إبراهيم بن أحمد الشريف البرهان الطباطبي نزيل خانقاه سرياقوس وختن الكمال محمود بن علي الهندي يحتمل أنه الماضي فيمن جده عب...
863993069692	إبراهيم بن أحمد برهان الدين القليوبي ثم القاهري المقرىء أحد قراء الصفة بالبيبرسية والأسباع ونحوهما وممن سمع ختم الشفا عل...
711341375617	إبراهيم بن أحمد أبو اسحاق الأنصاري المغربي المالقي قاضيها المالكي ويعرف بالبدوي ممن أخذ عنه العربية والفرائض أبو عبد الل...
871945470082	إبراهيم بن أحمد البيجوري . في ابن أحمد بن علي بن سليمان بن سليم .
392683323523	إبراهيم بن أحمد الجبرتي ممن أخذ عن شيخنا وما علمت الآن من خبره شيئا .
550049415303	إبراهيم بن أحمد العقيلي المغربي الغرناطي مفتيها المالكي ويعرف بابن فتوح ممن لازمه في الفقه والأصلين والنحو والمنطق أبو ع...
684502024328	إبراهيم بن إسحاق بن إبراهيم بن عياد بن محمد برهان الدين أبو إسحاق ابن أبي الفدا العينوسي نسبة لقرية من نابلس المقدسي الح...
996411441289	إبراهيم بن اسماعيل بن إبراهيم بن غنيم برهان الدين بن عماد الدين البعلي سمع في سنة ثلاث وستين وسبعمائة على كليم ابنة معبد...
289310507145	إبراهيم بن اسماعيل بن إبراهيم البدر المقدسي النابلسي الحنبلي كان ينوب في الحكم ويستحضر نقلها جيدا ويتقن الفرائض وسيرته م...
357375672458	إبراهيم بن اسماعيل بن أحمد السروسي سمع على شيخنا الكثير من سنن الدار قطنى .
664142872724	إبراهيم بن اسماعيل بن موسى السهروردي الكتبي نزيل القاهرة ووالد محمود الآتي ولد مزاحم القرن وقدم القاهرة فتكسب بالكتب وغي...
348588605588	إبراهيم بن اسماعيل برهان الدين الجحافي اليماني التعزي . صوابه اسماعيل بن إبراهيم وسيأتي .
495531851924	إبراهيم بن اسماعيل الجبرتي مات سنة إحدى وثلاثين .
599974215828	إبراهيم بن بابي بفتح الموحدتين صارم الدين العواد المغني كان مقربا عند المؤيد شيخ أبي النفس إليه المنتهى في جودة الضرب با...
190945689754	إبراهيم بن الظاهر برقوق بن أنس الجركسي القاهري أخو الناصر فرح والمنصور عبد العزيز وهذا أصغر الثلاثة سكن مع أخيه المنصور ...
690210472092	إبراهيم بن بركات بن حسن بن عجلان الحسني ابن صاحب الحجاز وأخو الجمالي محمد صاحبه وهو أكبر من أخيه الآتي رام بأخرة المخالف...
634820493468	إبراهيم بن بركة سعد الدين القبطي المصري الوزير ويعرف بالبشيري ولد في ليلة سابع ذي القعدة سنة ست وستين وسبعمائة وخدم لما ...
502200795295	إبراهيم بن برية برهان الدين مستوفي البيمارستان المنصوري وأحد مسالمة النصارى من كتاب الأقباط ارتد عن الإسلام وعرض عليه مر...
494953037985	إبراهيم بن بيغوث صارم الدين ولي بعد أبيه وكان نائب صفر حجوبية الحجاب بدمشق وداره من أجل بيوتها ومات مقتولا في تجريدة سوا...
499826819234	إبراهيم بن أبي البركات بن موسى برهان الدين بن سعد الدين بن أبي الهول أحد كتاب المماليك وأخو خليل الآتي ممن يتردد الي وهو...
223967445154	إبراهيم بن أبي بكر بن إبراهيم بن محمد بن اسماعيل بن محمد بن حسن صارم الدين العامري اليماني الحرضي والد محمد الطيب الآتي ...
115238502569	إبراهيم بن أبي بكر بن أحمد بن علي الصالحي الدمشقي ويعرف بابن البيطار أخو بركة الآتية في النساء لقيته بصالحية دمشق وهو مت...
851628261547	إبراهيم بن الزكي أبي بكر بن عبد الرحمن المصري القباني العطار بمكة أخو أحمد وعلي وعمر المذكورين في محالهم سمع علي بمكة في...
536807997616	إبراهيم بن أبي بكر بن عبد الله برهان الدين القاهري الحنفي أحد مشايخ الزوار بالقرافتين مات في يوم الجمعة ثالث عشر شوال سن...
938584572082	إبراهيم بن أبي بكر بن عبد الله الشنويهي ثم القاهري الحنبلي أحد صوفية الأشرفية ونزيل القراسنقرية ممن سمع على ابن الجزري ف...
974118715576	إبراهيم بن أبي بكر بن عبد الله الموصلي الماحوزي . يأتي فيمن لم يسم جده . 
688163651769	إبراهيم بن أبي بكر بن عبد الله برهان الدين بن تمرية رأيته فيمن سمع على التقي بن فهد بمكة .
517392564408	إبراهيم بن أبي بكر بن محمد بن علي بن عمر بن اسماعيل العزيزي اليماني مات سنة عشر . قاله ابن عزم .
361955852480	إبراهيم بن أبي بكر بن محمد بن محمد بن أحمد بن محمد بن عبدالخالق بن عثمان سعد الدين بن الزيني أبي الصدق بن البدر الأنصاري...
707822354625	إبراهيم بن أبي بكر المسمى محمد بن محمد بن محمد علي الخوافي الشهير والده كما سيأتي قدم معه إلى القاهرة في سنة أربع وعشرين...
890522042574	إبراهيم بن أبي بكر بن محمد بن محمد بن أبي الخير محمد بن محمد بن عبد الله بن محمد بن فهد الهاشمي المكي وأبوه يسمى أحمد . ...
852991410385	إبراهيم بن أبي بكر بن محمد برهان الدين البرلسي الحسني نسبة لبلدة يقال لها محلة حسن بالغربية من أعمال مصر القاهري الفرضي ...
565870330066	إبراهيم بن أبي بكر بن محمد القدسي ثم القاهري الحريري العقاد أحب السماع ودار مع متوسطي الطلبة مدة واختص بالمحب بن صاق وما...
203109171411	إبراهيم بن أبي بكر بن محمود بن إبراهيم بن محمود بن أبي بكر صلاح الدين بن التقي بن النور بن المعلي الحموي الحنفي شقيق عبد...
427005313235	إبراهيم بن أبي بكر بن يوسف كمال الدين أو برهان الدين بن الجمال البصري نزيل مكة . ولد في سنة أربع وثمانمائة وتعاطى التجار...
547889348822	إبراهيم بن أبي بكر الماحوزي الأصل الدمشقي الشافعي تفقه قليلا وسلك طريق التصوف مع الدين المتين وكثرة المال بحيث لم يكن يق...
168812347607	إبراهيم بن ثابت نزيل بجاية مات سنة خمسين . قاله ابن عزم . 
457082667229	إبراهيم بن جابر بن موسى الزواوي أرخه ابن عزم سنة سبع وخمسين .
116698120418	إبراهيم بن الحاقر الغزي الميقاتي . مات سنة سبع وستين . أرخه ابن عزم أيضا ونسبه في موضع آخر فقال بن محمد بن محمد بن حاقر ...
708975788260	إبراهيم بن حاجي صارم الدين بن شيخ تربة برقوق وقاضي العسكر زين الدين الحنفي سمع على الجمال الحنبلي ثمانيات النجيب وسباعيا...
588368576741	إبراهيم بن حجاج بن محرز بن مالك البرهان أبو إسحاق الأبناسي ثم القاهري الشافعي والد الزين عبد الرحمن الآتي ويعرف بالأبناس...
913175478502	إبراهيم بن حجي بن علي بن عيسى بن خضر بن إبراهيم بن قاسم الشريف المعمر أبو إسحاق الحسني الطرابلسي الأصل نزيل الخليل وربيب...
980741521640	إبراهيم بن البدر حسن بن إبراهيم بن حسن بن عليبة الآتي جده قريبا وأبوه وشقيقه على أمهما صيبه لأبيه ماتا بالطاعون في جمادى...
585931686130	إبراهيم بن الحسن بن إبراهيم بن عبد الكريم برهان الدين العرابي بفتح أوله وتشديد ثانيه ورأيته بخطه بكسر ثم تخفيف نسبه لقري...
386970681587	إبراهيم بن الحسن بن عبد الله الرهاوي ثم الحلبي الشافعي ويعرف بالرهاوي . ولد في سنة خمس وثمانمائة بالرها وقدم حلب بعد الث...
291499933940	إبراهيم بن حسن بن عجلان بن رميثة الحسني المكي أخو أحمد وبركات وعلى الآتي ذكرهم . مات في رابع ذي الحجة سنة خمس وخمسين بثغ...
259543531767	إبراهيم بن حسن بن علي الجراحي ثم القاهري الشافعي نزيل سعيد السعداء وأحد صوفيتها ولد فيما ذكره لي سنة اثنتي عشرة وثمانمائ...
701732225272	إبراهيم بن حسن بن علي الشحري لقيني بمكة فسمع على إبراهيم بن الحسن بن فرح بن سعد كمال الدين الحلبي الشافعي الموقع بالدست ...
497465426172	إبراهيم بن حسن بن محمد بن علي بن أبي بكر بن محمد الدمشقي ويعرف كسلفه بابن المزلق استقر في نظر الجوالي في حياة أبيه وقدم ...
984398954749	إبراهيم بن حسن بن موسى بن أيوب الابناسي هكذا ترجمه المقريزي في تاريخه هنا وتعقبه شيخنا بقوله زيادة حسن غلط فتحول إلى حرف...
298336649470	إبراهيم بن حسن برهان الدين المناوي ثم القاهري التاجر ويعرف بابن عليبة بضم المهملة تصغير علبة بموحدة كان مولده في مسه بن ...
239377318143	إبراهيم بن حسن بن إبراهيم بن حمزة بن أبي بكر بن عمر الخالدي المخزومي التلوي نسبة لقرية بظاهر اسعرد ويعرف بالحصني مع كونه...
131386573063	إبراهيم بن حسين بن علي المريني أخو الشهاب الآتي رجل خير تكسب بالترخيم وغيره وتكرر اجتماعه علي حتى بمكة في سنة ثمان وتسعي...
468361150730	إبراهيم بن حسين بن محمد بن حبيب البرهان بن البدر السرميني الأصل الحلبي المولد والدار الشافعي ويعرف كسلفه بابن الحلبي مول...
550934413579	إبراهيم بن حسين بن محمد برهان الدين البعلي الشافعي التاجر ويعرف بابن العجمي ولد سنة أربع وثمانين وسبعمائة ببعلبك ونشأ به...
633222463758	إبراهيم بن حسين بن يوسف بن هبة الحلبي النحوي الفاضل أظنه الذي كان يقرىء ابن الشحنة الصغير وسيأتي فيمن لم يسم أبوه .
992674316559	إبراهيم بن حمزة بن أبي بكر بن يحيى بن أحمد بن خضر بن فياض بن سوار بن هشام بن مدركة السيد برهان الدين بن عز الدين الهاشمي...
799404982544	إبراهيم بن خالد بن سليمان برهان الدين الداراني الحنبلي سمع من الميدومي المسلسل وجزء البطاقة وغيرهما وحدث سمع منه الفضلاء...
200999436564	إبراهيم بن خضر بكسر الخاء وسكون الضاد المعجمتين بن أحمد بن عثمان ابن كريم الدين جامع بن محمد بن جامع بن محمد بن فوارة بن...
155986166038	إبراهيم بن خلف بن تاج بن صدقة البلبيسي الشافعي النحال ولد قبل سنة ثمانين وسبعمائة ببلبيس وقرأ بها القرآن ثم اشتغل بتربية...
190870192407	إبراهيم بن خليل بن إبراهيم بن محمد بن إسماعيل برهان الدين الأنصاري الصنهاجي الأصل المنصوري نسبة للمنصورة بالشرقية ثم الق...
399301935384	إبراهيم بن خليل بن إبراهيم بن موسى بن موسى برهان الدين المحلي الأصل وهي محلة دمتا من الغربية السلموني ثم القاهري الشافعي...
800940097815	إبراهيم بن خليل بن إبراهيم القرا غلام بفتح القاف والمهملة وضم المعجمة وتخفيف اللام لفظة مركبة أي الغلام الأسود المدير في...
238651703579	إبراهيم بن خليل بن عمر بن أحمد بن خليل بن إبراهيم الفارسكوري الحائك ويعرف بابن النبشاوي بفتح النون والموحدة والمعجمة ولد...
560623255847	إبراهيم بن خليل الكردي . هو الذي قبله .
253432430891	إبراهيم بن داود بن محمد بن أبي بكر العباسي ولد أمير المؤمنين المعتضد ابن المتوكل . نشأ فحفظ القرآن والمنهاج واشتغل كثيرا...
495875785004	إبراهيم بن داود بن التاج أبي الوفاء محمد بن علي بن أحمد برهان الدين الحسيني المقدسي ابن أخي الشيخ أبي بكر وأخو المقري عب...
948483129645	إبراهيم بن داود السرحموشي الدمشقي كان رجلا حسنا يحب الفقراء ويكثر الضيافة مع فقره وقد ولي في آخر عمره مشيخة الخانقاه الن...
806514327853	إبراهيم بن دقماق . في ابن محمد بن ايدمر بن دقماق .
976534634800	إبراهيم بن رضوان الشيخ برهان الدين الحلبي الشافعي نزيل القاهرة ويعرف بأبيه كان ممن اشتغل بالفقه ومهر وتميز وتنزل في المد...
766387421489	إبراهيم بن رمضان صارم الدين التركماني نائب أذنة وغيرها ونسبت إليه أمور منكرة أحضره السلطان بسببها إلى القاهرة فعزر وأودع...
842455318833	إبراهيم بن رمضان البرهان المجدلي البصير ذكر لي بلديه أبو العباس القدسي أنه من أوائل من تخرج بهم .
582639157556	إبراهيم بن سالم العبادي ثم القاهري الأزبكي شقيق أحمد ومجد الآتيين .
332532810036	إبراهيم بن سابق . في ابن محمد بن عبد الله بن محمد بن مسعود بن سابق ومضى ولده إبراهيم بن إبراهيم أيضا .
164827758903	إبراهيم بن سعد بن إبراهيم بن محمد أبو المكارم بن أبي الحسن الحضرمي الأندلسي المغربي المالكي ويعرف بالحربي وبابن الصباغ ش...
139439636792	إبراهيم بن سعيد بن سالم الاطرابلسي ذكره ابن فهد في معجمه وأنه ذكر أنه سمع من ابن أميلة السنن لأبي داود والجامع للترمذي و...
328116207929	إبراهيم بن سلطان بن أحمد البرهان أبو إسحاق الدمشقي قدم القاهرة في أول سنة تسعين فسمع مني وأجزت له .
199665647930	إبراهيم بن سليمان بن سالم البرهان الفزاري استادار تمرباي الناصري ممن حج مع الرجبية سنة إحدى وسبعين وحضر عندي هناك بعض ال...
753146003771	إبراهيم بن سليمان بن عبد الرحمن البرهان أبو سعيد السرائي هكذا قرأته بخط شيخه الزين العراقي بل هو بخط نفسه وأما شيخنا فان...
471951475005	إبراهيم بن شاه رخ بن تيمورلنك وباقي نسبه في جده السلطان أمير زاه ابن القان معين الدين بن الطاغية الشهير استقر به أبوه في...
478712693054	إبراهيم بن شيخ الأمير صارم الدين بن المؤيد أبي النصر المحمودي الظاهري . ولد بالبلاد الشامية في أوائل القرن تقريبا وأمه أ...
500439187774	إبراهيم بن المؤيد شيخ أخو الذي قبله وبينهما في الوفاة عشر سنين مات وهو صغير في الطاعون بالاسكندرية ودفن بها ثم حملت جثته...
126596677951	إبراهيم بن صدقة بن إبراهيم بن اسماعيل المسند المكثر برهان الدين أبو إسحاق بن فتح الدين المقدسي الأصل الصالحي نسبة لصالحي...
469913043261	إبراهيم بن عبد الرحمن بن أحمد بن محمد بن أحمد بن خليل بن داود بن عبدالله بن عبدالملك بن حزب الله برهان الدين الأنصاري ال...
643074883906	إبراهيم بن عبد الرحمن بن حسين بن حسن بن قاسم برهان الدين أبو اسحاق المدني الشافعي الآتي أبوه ويعرف بابن القطان . ولد في ...
975871934787	إبراهيم بن عبد الرحمن بن حمدان بن حميد بالتكبير برهان الدين بن زين الدين العنبتاوي بفتح المهملة وكذا النون ثم موحدة ساكن...
811144839492	إبراهيم بن عبد الرحمن بن سليمان برهان الدين السرائي الشافعي نزيل القاهرة . 
682090299717	إبراهيم بن عبد الرحمن بن سليمان الصالحي الحنبلي ويعرف والده بأبي شعر سمع والده من شيخنا المسلسل والقول المسدد من تصانيفه...
638452760908	إبراهيم بن عبد الرحمن بن عبد الله بن علي بن عبد المحسن بن جمال الثنا الخواجا كمال الدين الشيباني المصري نزيل مكة وأحد ال...
426896261453	إبراهيم بن عبد الرحمن بن عبد الله الأنصاري القاهري أحد المعتقدين بين العوام الموصوفين لديهم بالجذب . مات في يوم الثلاثاء...
167868629330	إبراهيم بن عبدالرحمن بن عبدالوهاب البرهان بن الزين اللدي الأصل الغزي ناظر جيشها وابن ناظره ويعرف قديما بابن فليب استقر ب...
545855111507	إبراهيم بن عبد الرحمن بن محمد بن اسماعيل البرهان أبو الوفاء وأبو الفضل ابن الزين المقري أبي هريرة بن الشمس بن المجد الكر...
225250902360	إبراهيم بن عبد الرحمن بن محمد بن محمد بن شرف بن منصور بن محمود بن توفيق بن محمد بن عبد الله برهان الدين أبو إسحاق بن الز...
748905562457	إبراهيم بن عبد الرحمن بن محمد بن محمد بن محمود بن الشهاب غازي ابن أيوب ابن حسام الدين محمود الكمال أبو إسحاق بن فتح الدي...
395111825757	إبراهيم بن عبد الرحمن بن محمد الاذرعي . يحتمل أن يكون ابن قاضي عجلون الماضي قريبا والأذرعي يحرف من الزرعي .
617011478878	إبراهيم بن عبد الرحمن الأنصاري بن قبقب . مضى فيمن جده أحمد بن محمد بن أحمد بن خليل .
922616856928	إبراهيم بن عبد الرحمن الشهرزوري المحتد التونسي الفقيه المقرىء المجود ويعرف بزعبوب . مات في أواخر ذي الحجة سنة ثمان أو ثل...
605221290341	إبراهيم بن عبد الرزاق بن غراب سعد الدين بن علم الدين بن شمس الدين السكندري الأصل المصري القبطي أخو الفخر ماجد وهو الأكبر...
341118550374	إبراهيم بن عبد الغني بن إبراهيم أمين الدين بن مجدالدين القبطي المصري ويعرف بابن الهيصم . ولد تقريبا في أوائل القرن بالقا...
784393568616	إبراهيم بن عبد الغني بن شاكر بن ماجد بن عبد الوهاب بن يعقوب سعد الدين بن فخرالدين الدمياطي الأصل القاهري ويعرف كسلفه باب...
498098766184	إبراهيم بن عبد الكريم بن بركة بن سعد الدين بن كريم الدين بن سعد الدين القبطي المصري سبط التاج عبد الرزاق بن الهيصم وأخو ...
993945190764	إبراهيم بن النجم عبد الكريم بن عمر الدمشقي ثم القاهري ابن أخي الخواجا الشمس محمد بن الزين . شاب أقام بمكة ثم بالمدينة مع...
901909578094	إبراهيم بن عبد الكريم الكردي الحلبي دخل بلاد العجم وأخذ عن الشريف الجرجاني وغيره وقام بمكة وكان حسن الخلق كثير البشر بال...
609243627889	إبراهيم بن عبد الله بن أحمد بن حسن بن الزين محمد بن الأمين محمد بن القطب محمد بن أحمد بن علي القسطلاني المكي . ولد في ذي...
738314944881	إبراهيم بن عبد الله بن أحمد بن علي بن محمد بن القسم بن صالح بن هاشم برهان الدين أبو الوفاء بن المحدث الجمال بن الحافظ ال...
660665794929	إبراهيم بن عبد الله بن إسحاق صارم الدين بن الجمال بن العماد البعلي الشافعي التاجر ويعرف بابن العماد . ولد في سنة تسع وثم...
492063162741	إبراهيم بن عبد الله بن أبي أيوب الصدر أبو الفضل بن الشرف أبي القسم السلماسي ثم التبريزي الشافعي ويعرف بالزنهاري نسبة لبع...
553656516982	إبراهيم بن الجمال عبد الله بن خليل بن يوسف المارداني الأزهري الآتي أبوه وولداه التقى عبد الرحمن الأصغر والمحب محمد . ولد...
270268367225	إبراهيم بن عبد الله بن عبد الرحمن بن محمد بن إبراهيم الصنعاني الأصل المدني المالكي المادح ممن سمع مني بالمدينة النبوية .
186948518268	إبراهيم بن عبد الله بن محمد بن عبد الرحمن بن سعد الدين بن جماعة البرهان ابن شيخنا الجمال الكناني المقدسي الشافعي سبط الش...
377629966720	إبراهيم بن عبد الله سيف الدين الشامي المهمندار ويلقب خرر قال شيخنا في أنبائه قدم مع المؤيد فولاه المهمندار بعد أن لاقى و...
725736227203	إبراهيم بن عبد الله الأنصاري الخليلي ممن سمع علي بمكة في سنة أربع وتسعين .
208633069957	إبراهيم بن عبد الله الرفاء . قال شيخنا في أنبائه كان مقيما بزاوية بمصر قريبا من جامع عمرو وللناس فيه اعتقاد كبير ويحكى ع...
964585062793	إبراهيم بن عبد الله المغربي المدني ويعرف بالحطاب بالمهملة قال شيخنا في أنبائه سكن المدينة طويلا على خير واستقامة وللناس ...
802693317002	إبراهيم بن عبد الملك بن إبراهيم الجذامي البرنتيشي نسبة لحصن من غرب الأندلس من أعمال أشبونة المغربي ثم القاهري تاجر السلط...
273267294605	إبراهيم بن عبد المهيمن فخر الدين القليوبي ثم القاهري الخازن بالبيمارستان المنصوري والد أحمد والشرف محمد المذكورين كان من...
542373839249	إبراهيم بن عبد الواحد بن إبراهيم بن أحمد بن أبي بكر بن عبد الوهاب البرهان بن الجلال المرشدي المكي الحنفي والد عبد الواحد...
